Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
12405126,The Limpopo Academy of Private Detection (No. 1 Ladies' Detective Agency #13),Alexander McCall Smith,"Smith, Alexander McCall",,"=""0307378403""","=""9780307378408""",4,4.11,Pantheon,Hardcover,257,2012,2012,2019/05/13,2019/02/24,"2019, fiction, booksale, mystery","2019 (#34), fiction (#257), booksale (#30), mystery (#5)",read,,,,1,,,0,,,,,
27248575,Adventure Time Vol. 9,Christopher Hastings,"Hastings, Christopher","Zachary Sterling, Pendleton Ward","=""1608868435""","=""9781608868438""",4,4.18,KaBOOM!,Paperback,128,2016,2016,2018/07/20,2018/07/20,"2018, graphic-novels-n-comics","2018 (#44), graphic-novels-n-comics (#12)",read,,,,1,,,0,,,,,
16065004,"Shadows of Self (Mistborn, #5)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765378558""","=""9780765378552""",5,4.30,Tor Books,Hardcover,383,2015,2015,2019/04/23,2019/04/04,"2019, fiction, recommended-to-me, sci_fi","2019 (#25), fiction (#252), recommended-to-me (#36), sci_fi (#25)",read,"The ending was more predictable than previous books in the series, but still very good.",,,1,,,0,,,,,
278653,The Golden Unicorn,Phyllis A. Whitney,"Whitney, Phyllis A.",,"=""0449211150""","=""9780449211151""",5,3.82,Ivy Books,Paperback,315,1985,1976,2019/02/16,2019/02/15,"2019, fiction, women-authors","2019 (#10), fiction (#246), women-authors (#120)",read,,,,1,,,0,,,,,
4931876,Famine Diary,Brendan Ó Cathaoir,"Cathaoir, Brendan Ó",,"=""0716527316""","=""9780716527312""",0,3.75,Irish Academic Press,Paperback,201,2002,1998,,2018/05/31,to-read-non-fiction,to-read-non-fiction (#5),to-read-non-fiction,,,,0,,,0,,,,,
56580,Vision and Art: The Biology of Seeing,Margaret S. Livingstone,"Livingstone, Margaret S.",David Hubel,"=""0810904063""","=""9780810904064""",0,4.16,Harry N. Abrams,Hardcover,208,2002,2002,,2018/05/31,to-read-non-fiction,to-read-non-fiction (#4),to-read-non-fiction,,,,0,,,0,,,,,
74047,Vaccine: The Controversial Story of Medicine's Greatest Lifesaver,Arthur Allen,"Allen, Arthur",,"=""0393059111""","=""9780393059113""",0,3.80,W. W. Norton & Company,Hardcover,523,2007,2007,,2013/05/21,"history, science, to-read-non-fiction","history (#3), science (#11), to-read-non-fiction (#3)",to-read-non-fiction,,,,0,,,0,,,,,
917760,Bring Warm Clothes: Letters And Photos From Minnesota's Past,Peg Meier,"Meier, Peg",,"=""0932272061""","=""9780932272065""",0,3.96,Neighbors Publishing,Paperback,,1981,1981,,2014/04/15,"women-authors, to-read-non-fiction","women-authors (#7), to-read-non-fiction (#1)",to-read-non-fiction,,,,0,,,0,,,,,
64791,Color for Philosophers: Unweaving the Rainbow,Arthur C. Danto,"Danto, Arthur C.",C.L. Hardin,"=""0872200396""","=""9780872200395""",0,4.06,"Hackett Publishing Company, Inc.",Paperback,268,1988,1987,,2017/01/28,to-read-non-fiction,to-read-non-fiction (#2),to-read-non-fiction,,,,0,,,0,,,,,
726206,"Star Spangled Murder (A Lucy Stone Mystery, #11)",Leslie Meier,"Meier, Leslie",,"=""1575668378""","=""9781575668376""",5,3.85,Kensington,Paperback,272,2005,2004,2018/12/30,2018/09/06,"2018, fiction, women-authors","2018 (#84), fiction (#237), women-authors (#114)",read,My favorite of the series so far!,,,1,,,0,,,,,
7177089,"Wicked Witch Murder (A Lucy Stone Mystery, #16)",Leslie Meier,"Meier, Leslie",,"=""0758229291""","=""9780758229298""",4,3.70,Kensington Publishing Corporation,Hardcover,298,2010,2010,2018/12/28,2018/09/06,"2018, fiction, women-authors","2018 (#83), fiction (#236), women-authors (#113)",read,"Thoroughly entertaining. Ending was not great, but acceptable.",,,1,,,0,,,,,
16078584,"Broken Homes (Peter Grant, #4)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575132469""","=""9780575132467""",4,4.17,Gollancz,Hardcover,357,2013,2013,2018/12/25,2018/09/06,"2018, fiction","2018 (#81), fiction (#234)",read,,,,1,,,0,,,,,
5821565,"Mother's Day Murder (A Lucy Stone Mystery, #15)",Leslie Meier,"Meier, Leslie",,"=""0758207050""","=""9780758207050""",3,3.87,Kensington Publishing Corporation,Hardcover,234,2009,2009,2018/12/22,2018/09/06,"2018, fiction, women-authors","2018 (#80), fiction (#233), women-authors (#111)",read,"Darker than some others in the series. Trigger warning for postpartum depression, rape, abduction, car accidents, incest, and eating disorders. Also makes some off color comments about traditional Muslim clothing (this was published is 2009).",,,1,,,0,,,,,
236984,"Wedding Day Murder (A Lucy Stone Mystery, #8)",Leslie Meier,"Meier, Leslie",,"=""1575667347""","=""9781575667348""",0,3.88,Kensington,Paperback,256,2002,2001,2018/12/22,2018/09/06,"2018, fiction, women-authors","2018 (#79), fiction (#232), women-authors (#110)",read,,,,1,,,0,,,,,
466371,The Color of Distance,Amy Thomson,"Thomson, Amy",,"=""0441006329""","=""9780441006328""",0,4.27,Ace,Mass Market Paperback,480,1999,1995,,2018/07/14,"to-read, recommended-to-me","to-read (#94), recommended-to-me (#32)",to-read,,,,0,,,0,,,,,
16209164,"Post-Apocalyptic Nomadic Warriors (Duck & Cover Adventure, #1)",Benjamin  Wallace,"Wallace, Benjamin",,"=""1478224983""","=""9781478224983""",0,3.79,Createspace Independent Publishing Platform,Paperback,250,2012,2011,,2017/02/16,"to-read, fiction, recommended-to-me","to-read (#10), fiction (#47), recommended-to-me (#30)",to-read,,,,0,,,0,,,,,
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0441788386""","=""9780441788385""",3,3.92,Ace,Paperback,528,1991,1961,2013/12/21,2013/12/02,"april2013-april2014, classics, sci_fi, fiction, recommended-to-me","april2013-april2014 (#26), classics (#28), sci_fi (#15), fiction (#2), recommended-to-me (#27)",read,,,,1,,,0,,,,,
7081,The Android's Dream (The Android's Dream #1),John Scalzi,"Scalzi, John",,"=""0765309416""","=""9780765309419""",3,3.97,Tor Books,Hardcover,396,2006,2006,2014/08/23,2014/08/23,"2014, sci_fi, fiction, recommended-to-me","2014 (#27), sci_fi (#17), fiction (#11), recommended-to-me (#23)",read,,,,1,,,0,,,,,
17182126,"Steelheart (The Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743564""","=""9780385743563""",4,4.15,Delacorte Press,Hardcover,386,2013,2013,2015/07/01,2015/06/27,"bookclub, children_and_ya, fiction, 2015, recommended-to-me","bookclub (#10), children_and_ya (#45), fiction (#25), 2015 (#18), recommended-to-me (#20)",read,,,,1,,,0,,,,,
15704459,"Firefight (The Reckoners, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743580""","=""9780385743587""",0,4.28,Delacorte Press,Hardcover,416,2015,2015,2015/07/25,2015/07/19,"children_and_ya, 2015, fiction, recommended-to-me","children_and_ya (#47), 2015 (#21), fiction (#158), recommended-to-me (#19)",read,,,,1,,,0,,,,,
11459854,Changing Diapers: The Hip Mom's Guide to Modern Cloth Diapering,Kelly Wels,"Wels, Kelly",,"=""0983562210""","=""9780983562214""",2,3.96,Green Team Enterprises,Paperback,215,2011,2011,2016/04/03,2016/04/01,"2016, parenting, recommended-to-me","2016 (#14), parenting (#2), recommended-to-me (#18)",read,"Some useful information if you can ignore the constant anti-science, anti-evidence, ""intuition"" barrage about how disposable diapers are toxic for babies.",,,1,,,0,,,,,
54218,The Mismeasure of Man,Stephen Jay Gould,"Gould, Stephen Jay",,"=""0393314251""","=""9780393314250""",3,4.04,W. W. Norton  Company,Paperback,446,1996,1982,2016/09/15,2016/08/15,"religious, science, 2016, booksale, recommended-to-me","religious (#69), science (#19), 2016 (#42), booksale (#12), recommended-to-me (#17)",read,"Some interesting bits of historical analysis, but, like much of Gould's writing, an infuriating mixture of unnecessary minutiae and rambling analogies.",,,1,,,0,,,,,
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""076531178X""","=""9780765311788""",4,4.45,Tor Books,Hardcover,541,2006,2006,2017/10/07,2017/08/27,"fiction, sci_fi, 2017, bookclub, recommended-to-me","fiction (#49), sci_fi (#22), 2017 (#53), bookclub (#13), recommended-to-me (#10)",read,,,,2,,,0,,,,,
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",4,4.00,William Morrow Books,Hardcover,181,2013,2013,2017/10/09,2017/10/09,"2017, fiction, recommended-to-me","2017 (#57), fiction (#51), recommended-to-me (#9)",read,,,,1,,,0,,,,,
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316889""","=""9780765316882""",5,4.37,Tor Books,Hardcover,590,2007,2007,2017/10/19,2017/09/17,"2017, fiction, recommended-to-me","2017 (#61), fiction (#52), recommended-to-me (#8)",read,,,,1,,,0,,,,,
17907054,"Indexing (Indexing, #1)",Seanan McGuire,"McGuire, Seanan",,"=""1477809600""","=""9781477809600""",3,3.91,47North,Paperback,404,2014,2013,2018/07/29,2018/07/24,"2018, fiction, women-authors, lgbtqia-authors, recommended-to-me","2018 (#47), fiction (#214), women-authors (#94), lgbtqia-authors (#4), recommended-to-me (#4)",read,,,,1,,,0,,,,,
10803121,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765330423""","=""9780765330420""",4,4.21,Tor Books,Hardcover,332,2011,2011,2018/08/31,2017/09/17,"2018, fiction, recommended-to-me","2018 (#56), fiction (#220), recommended-to-me (#3)",read,,,,1,,,0,,,,,
36099691,All the Ever Afters: The Untold Story of Cinderella's Stepmother,Danielle Teller,"Teller, Danielle",,"=""0062798200""","=""9780062798206""",4,3.75,William Morrow,Hardcover,376,2018,2018,2018/11/12,2018/11/11,"2018, fairytale-midrash, fiction, libby, women-authors","2018 (#68), fairytale-midrash (#1), fiction (#227), libby (#16), women-authors (#103)",read,,,,1,,,0,,,,,
4912,'Tis,Frank McCourt,"McCourt, Frank",,"=""0006551815""","=""9780006551812""",0,3.70,Flamingo,Paperback,495,1999,1999,,2018/11/11,,,read,,,,1,,,0,,,,,
22522041,"White Plague (Joe Rush, #1)",James Abel,"Abel, James",,"=""0425276325""","=""9780425276327""",5,3.69,Berkley,Hardcover,324,2015,2015,2018/09/10,2018/09/06,"2018, best-of-2018, books-i-loved, fiction, random-reading-project","2018 (#58), best-of-2018 (#5), books-i-loved (#62), fiction (#222), random-reading-project (#7)",read,"Military thrillers aren't usually my jam, but I stumbled a toss this as part of a ""free range"" reading project and I'm so glad I did. Abel's writing is simply phenomenal - bare bones, vivid description, not a wasted word.  He knows how to build suspense like nobody's business. I literally caught myself saying ""holy fuck"" more than once, and biting my lip nearly constantly while reading this. I also missed my bedtime every night for the four days it took me to finish - and I'm serious about bedtime. Read this. You won't be disappointed.",,,1,,,0,,,,,
10381195,"Moon Over Soho (Peter Grant, #2)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097604""","=""9780575097605""",5,4.10,Gollancz,Hardcover,375,2011,2011,2018/09/04,2018/09/04,"2018, fiction","2018 (#57), fiction (#221)",read,,,,1,,,0,,,,,
8680417,"Midnight Riot (Peter Grant, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""""","=""""",5,3.88,Del Rey,Mass Market Paperback,298,2011,2011,2018/08/07,2018/07/23,"2018, books-i-loved, fiction, random-reading-project","2018 (#50), books-i-loved (#58), fiction (#216), random-reading-project (#6)",read,,,,1,,,0,,,,,
25614598,"Crimson Shore (Pendergast, #15)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1455525928""","=""9781455525928""",4,4.00,Grand Central Publishing,Hardcover,339,2015,2015,2018/07/19,2018/07/16,"random-reading-project, 2018, fiction, libby","random-reading-project (#1), 2018 (#43), fiction (#212), libby (#13)",read,,,,1,,,0,,,,,
15868,"Harry Potter y la piedra filosofal (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.","Alicia Dellepiane Rawson, Dolores Avendaño","=""8478886540""","=""9788478886548""",0,4.47,Salamandra,Hardcover,254,1999,1997,2018/07/03,2018/02/21,"español, children_and_ya, 2018, women-authors, fiction","español (#3), children_and_ya (#89), 2018 (#38), women-authors (#89), fiction (#208)",read,,,,1,,,0,,,,,
68427,"Elantris (Elantris, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765350378""","=""9780765350374""",0,4.18,Tor Fantasy,Mass Market Paperback,638,2006,2005,,2017/09/17,fiction,fiction (#198),read,,,,1,,,0,,,,,
18007563,Prayers for the Stolen,Jennifer Clement,"Clement, Jennifer",,"=""0804138788""","=""9780804138789""",5,3.96,Hogarth,Hardcover,224,2014,2014,2017/07/27,2017/07/24,"women-authors, fiction, 2017, books-i-loved, books-that-changed-how-i-think, best-of-2017, favorites","women-authors (#62), fiction (#45), 2017 (#43), books-i-loved (#47), books-that-changed-how-i-think (#18), best-of-2017 (#2), favorites (#22)",read,"One of the most lyrically haunting books I have ever read. I picked this up at the library based on the color, read one sentence, and couldn't put it down. If you're sensitive to tragedy, don't read. But if you can handle it, surround yourself with your favorite comfy pillows, a good pile of dark chocolates, someone to lean on when the going gets tough, and dive in. <br/><br/>Just don't blame me if you hate life for a while. ",,,1,,,0,,,,,
132380,Politically Correct Bedtime Stories,James Finn Garner,"Garner, James Finn","Lisa Amoroso, Daniel Depland","=""002542730X""","=""9780025427303""",0,3.66,MacMillan Publishing Company,Hardcover,79,1994,1994,2017/08/28,2017/08/28,"2017, booksale, fiction","2017 (#49), booksale (#4), fiction (#197)",read,,,,1,,,0,,,,,
7036,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency #4),Alexander McCall Smith,"Smith, Alexander McCall",,"=""""","=""""",4,4.00,Abacus,Paperback,210,2004,2002,2017/08/26,2017/07/23,"fiction, 2017, africa","fiction (#48), 2017 (#48), africa (#7)",read,,,,1,,,0,,,,,
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""""","=""""",2,4.47,Amy Einhorn Books,Hardcover,451,2009,2009,2017/05/18,2017/05/13,"women-authors, fiction, 2017, booksale","women-authors (#53), fiction (#41), 2017 (#27), booksale (#9)",read,,,,1,,,0,,,,,
3412,The Thorn Birds,Colleen McCullough,"McCullough, Colleen",,"=""""","=""""",3,4.23,Avon Books,Mass Market Paperback,692,2002,1977,2017/08/18,2017/07/20,"2017, fiction","2017 (#47), fiction (#195)",read,The first four hundred pages were great. slogging through the last 300.,,,1,,,0,,,,,
18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,"Meyer, Scott",,"=""1612184715""","=""9781612184715""",2,3.99,47North,Paperback,373,2014,2013,2016/09/02,2016/08/25,"sci_fi, fiction, 2016","sci_fi (#21), fiction (#38), 2016 (#39)",read,"Dear book, you sucked. Thank you for wasting my time. I'm giving you one star for a good concept, and one more for not fucking up with your only female character as badly as I thought you would. But your author can't write for shit and has tried to write a whole book about hackers without any apparent understanding of geek culture. You have disappointed me.",,,1,,,0,,,,,
26114545,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,"Palmer, Ada",,"=""0765378000""","=""9780765378002""",4,3.82,Tor Books,Hardcover,432,2016,2016,2016/07/05,2016/05/30,"women-authors, 2016, bookclub, fiction","women-authors (#34), 2016 (#33), bookclub (#14), fiction (#187)",read,,,,1,,,0,,,,,
926908,Gnomes,Wil Huygen,"Huygen, Wil",Rien Poortvliet,"=""0810909650""","=""9780810909656""",4,4.01,Harry N. Abrams,Hardcover,212,1977,1976,2016/05/28,2016/05/05,"children_and_ya, 2016, booksale, fiction","children_and_ya (#61), 2016 (#29), booksale (#14), fiction (#181)",read,,,,1,,,0,,,,,
127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""0553804677""","=""9780553804676""",4,4.30,Bantam Spectra,Hardcover,499,2006,2006,2016/04/17,2016/03/17,"bookclub, 2016, fiction","bookclub (#12), 2016 (#17), fiction (#176)",read,,,,1,,,0,,,,,
91964,"The Briar King (Kingdoms of Thorn and Bone, #1)",Greg Keyes,"Keyes, Greg",,"=""0330419455""","=""9780330419451""",0,3.73,Tor / Pan Macmillan UK,Paperback,553,2004,2002,,2015/11/08,fiction,fiction (#170),read,,,,1,,,0,,,,,
457707,"My Face to the Wind: The Diary of Sarah Jane Price, a Prairie Teacher (Dear America)",Jim  Murphy,"Murphy, Jim",,"=""0590438107""","=""9780590438100""",2,3.77,Scholastic Inc.,Hardcover,182,2001,2001,2015/10/06,2015/09/24,"children_and_ya, fiction, history, 2015, dear-america","children_and_ya (#51), fiction (#31), history (#25), 2015 (#30), dear-america (#94)",read,,,,1,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",0,4.26,Modern Library,Paperback,279,2000,1813,2015/10/12,2015/09/10,"classics, women-authors, 2015, fiction","classics (#44), women-authors (#12), 2015 (#31), fiction (#161)",read,,,,1,,,0,,,,,
167847,"Marooned in Realtime (Across Realtime, #2)",Vernor Vinge,"Vinge, Vernor",,"=""0765308843""","=""9780765308849""",4,4.09,Tor Books,Paperback,288,2004,1986,2015/08/29,2015/08/25,"fiction, sci_fi, 2015","fiction (#26), sci_fi (#20), 2015 (#24)",read,"Heavy-handed in places, but a solidly entertaining, thought-provoking, imaginative work.",,,1,,,0,,,,,
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""0375757325""","=""9780375757327""",3,3.67,Modern Library,Paperback,320,2001,1719,2016/08/02,2015/07/30,"classics, 2016, fiction","classics (#54), 2016 (#37), fiction (#37)",read,,,,1,,,0,,,,,
77270,The Jungle Book,Rudyard Kipling,"Kipling, Rudyard",,"=""0812504690""","=""9780812504699""",2,3.93,Tor Classics,Paperback,277,1992,1893,2016/05/27,2015/07/30,"classics, 2016, fiction","classics (#52), 2016 (#28), fiction (#160)",read,,,,1,,,0,,,,,
2623,Great Expectations,Charles Dickens,"Dickens, Charles",Marisa Sestino,"=""0192833596""","=""9780192833594""",0,3.77,Oxford University Press,Paperback,505,1998,1861,2015/05/01,2015/03/15,"classics, fiction, 2015","classics (#40), fiction (#23), 2015 (#12)",read,,,,1,,,0,,,,,
